0.929134	106.2991982	1	0.590551
0.929134	116.2204207	1	0.598425
0.921260	127.5590263	1	0.606299
0.913386	137.4803062	1	0.614173
0.913386	148.8188545	1	0.622047
0.905512	158.7401344	1	0.629921
0.897638	170.0786827	1	0.637795
0.889764	-181.4172882	1	0.645669
0.881890	-170.0786827	1	0.653543
0.874016	-158.7401344	1	0.661417
0.866142	-147.4015288	1	0.669291
0.858268	-136.0629805	1	0.677165
0.850394	-123.3070492	1	0.685039
0.842520	-111.9685009	1	0.692913
0.834646	-99.21256966	1	0.700787
0.818898	-87.87402138	1	0.708661
0.811024	-75.1180901	1	0.716535
0.803150	-62.36221611	1	0.716535
0.787402	-49.60628483	1	0.724409
0.779528	-36.85041085	1	0.732283
0.771654	-24.09447957	1	0.740157
0.755906	-9.921279885	1	0.748031
0.740157	2.834651396	1	0.755906
0.732283	17.00785108	1	0.76378
0.716535	29.76378236	1	0.771654
0.708661	43.93698204	1	0.779528
0.692913	58.11023902	1	0.787402
0.677165	72.2834387	1	0.795276
0.661417	86.45669568	1	0.80315
0.645669	100.6298954	1	0.811024
0.629921	114.8031523	1	0.811024
0.614173	130.3936777	1	0.818898
0.598425	144.5668774	1	0.826772
0.582677	160.1574601	1	0.834646
0.566929	174.3306598	1	0.84252
0.551181	-172.9133341	1	0.850394
0.535433	-157.3228087	1	0.850394
0.519685	-141.732226	1	0.858268
0.503937	-126.1417006	1	0.866142
0.488189	-110.5511752	1	0.874016
0.472441	-94.96059257	1	0.88189
0.448819	-79.37006719	1	0.88189
0.433071	-63.77954181	1	0.889764
0.417323	-46.77163344	1	0.897638
0.401575	-31.18110806	1	0.897638
0.385827	-15.59052538	1	0.905512
0.362205	1.417325698	1	0.913386
0.346457	18.42517678	1	0.913386
0.330709	34.01575945	1	0.92126
0.314961	51.02361053	1	0.929134
0.299213	68.03146161	1	0.929134
0.283465	85.03936998	1	0.937008
0.267717	102.0472211	1	0.937008
0.244094	119.0550721	1	0.944882
0.228346	136.0629805	1	0.944882
0.212598	153.0708316	1	0.952756
0.196850	170.0786827	1	0.96063
0.188976	-175.7479855	1	0.96063
0.173228	-157.3228087	1	0.96063
0.157480	-140.3149576	1	0.968504
0.141732	-123.3070492	1	0.968504
0.125984	-104.8818725	1	0.976378
0.118110	-87.87402138	1	0.976378
0.102362	-69.44878731	1	0.976378
0.094488	-52.44093623	1	0.984252
0.078740	-34.01575945	1	0.984252
0.070866	-17.00785108	1	0.984252
0.062992	1.417325698	1	0.992126
0.055118	19.84250247	1	0.992126
